Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-July-2018,125.90,133.95,125.20,132.30,131.631077362271336911,2411408,10667,317416233.00,513456,21.29,8.75,6.40
5-July-2018,127.50,127.65,124.80,125.15,125.928484218435251216,617556,2791,77767891.00,168984,27.36,2.85,-2.35
4-July-2018,129.50,129.55,126.55,127.65,127.662694759235247143,622371,6515,79453559.00,180631,29.02,3.00,-1.85
3-July-2018,126.25,130.25,124.45,129.35,127.339308502256137817,970907,5956,123634626.00,287380,29.60,5.80,3.10
2-July-2018,126.50,129.90,126.35,127.40,128.037413138353196474,1157588,5582,148214573.00,244414,21.11,3.55,0.90
29-June-2018,125.35,127.10,124.85,125.45,125.670043187373358472,2272655,4321,285604652.00,1630550,71.75,2.25,0.10
28-June-2018,129.00,129.80,123.35,124.25,126.582997663030075276,1021836,5045,129347064.00,284443,27.84,6.45,-4.75
27-June-2018,132.00,133.70,127.30,129.25,129.257168769049277486,993476,4547,128413895.00,245886,24.75,6.40,-2.75
26-June-2018,132.75,134.10,131.25,132.65,132.913320688667699984,778721,3821,103502394.00,157912,20.28,2.85,-0.10
25-June-2018,136.50,136.50,131.10,131.95,133.432774474895095620,686101,3795,91548360.00,251058,36.59,5.40,-4.55
22-June-2018,135.60,137.00,133.60,136.50,135.634209479234980412,635853,2762,86243419.00,123722,19.46,3.40,0.90
21-June-2018,137.40,138.55,134.80,135.30,135.862052646025991727,528245,2851,71768450.00,139843,26.47,3.75,-2.10
20-June-2018,136.25,138.20,136.00,136.90,137.139297868818706273,495406,2981,67939631.00,168740,34.06,2.20,0.65
19-June-2018,138.60,139.50,135.65,136.45,136.963774515076026893,1720115,6113,235593443.00,1062954,61.80,3.85,-2.15
18-June-2018,142.20,143.50,138.00,138.85,140.352819045906973114,1012417,6434,142095580.00,425735,42.05,5.50,-3.35
15-June-2018,145.15,145.45,141.70,142.20,143.094743518478927039,701610,3265,100396703.00,167436,23.86,3.75,-2.95
14-June-2018,142.50,146.20,141.70,145.10,144.085373723864988220,900277,4217,129716748.00,235968,26.21,4.50,2.60
13-June-2018,144.60,146.00,142.05,142.80,144.333838990488951414,1434437,8281,207037799.00,875588,61.04,3.95,-1.80
12-June-2018,142.75,144.90,141.25,144.10,142.773084408739091065,820543,5218,117151455.00,251634,30.67,3.65,1.35
11-June-2018,146.00,146.00,140.75,142.15,142.617642358098543312,788364,6100,112434615.00,279151,35.41,5.25,-3.85
8-June-2018,146.80,147.40,144.45,145.05,145.714678727044652206,858569,3610,125106106.00,307635,35.83,2.95,-1.75
7-June-2018,148.05,150.30,147.30,147.85,148.432512593887550081,739049,3465,109698900.00,218110,29.51,3.00,-0.20
6-June-2018,145.00,149.70,144.60,148.95,146.962269162136365522,2048245,3763,301014733.00,1360095,66.40,5.10,3.95
5-June-2018,145.95,147.50,141.65,146.55,144.658170740423098913,1007424,4858,145732113.00,159401,15.82,5.85,0.60
4-June-2018,151.80,151.80,146.55,146.95,148.756350013208347675,749526,3601,111496752.00,138179,18.44,5.25,-4.85
1-June-2018,149.85,152.00,148.45,150.80,150.359664273213120646,1129609,5252,169847630.00,185866,16.45,3.55,0.95
31-May-2018,150.00,151.20,147.55,148.30,149.118797272544811162,553043,3055,82469107.00,111824,20.22,3.65,-1.70
30-May-2018,148.00,150.25,147.30,149.00,148.616498232603710476,473578,2381,70381504.00,87809,18.54,2.95,1.00
29-May-2018,146.40,150.25,146.05,149.55,148.947267636060511778,851735,4182,126863601.00,181465,21.31,4.20,3.15
28-May-2018,146.70,147.35,145.20,146.45,146.172824119474168506,462962,3054,67672463.00,124291,26.85,2.15,-0.25
25-May-2018,144.45,146.00,143.30,145.15,145.078046763113354215,652865,2987,94716379.00,95700,14.66,2.70,0.70
24-May-2018,146.40,148.70,143.15,144.45,145.936674384463126218,1369130,7523,199806279.00,282843,20.66,5.55,-1.95
23-May-2018,141.90,146.00,141.20,145.35,143.913756010947407160,1673821,6765,240885867.00,495894,29.63,4.80,3.45
22-May-2018,133.65,145.90,132.30,141.20,141.177662358808327982,3390161,16308,478615005.00,446935,13.18,13.60,7.55
21-May-2018,148.00,148.00,133.50,134.30,137.849053087416624673,8064736,18894,1111716221.00,4944180,61.31,14.50,-13.70
18-May-2018,155.40,155.40,146.80,148.40,150.798722916129009983,1158577,5827,174711932.00,347317,29.98,8.60,-7.00
17-May-2018,153.20,154.95,152.10,154.40,153.716102378764831539,786921,3243,120962429.00,258187,32.81,2.85,1.20
16-May-2018,152.00,153.70,149.75,152.65,152.359834984335561446,946092,3813,144146421.00,200285,21.17,3.95,0.65
15-May-2018,154.70,157.45,148.65,151.05,153.312826050714525213,1067702,6234,163692411.00,293695,27.51,8.80,-3.65
14-May-2018,162.10,162.15,153.50,155.05,156.526304949392962706,1092437,6886,170995127.00,390672,35.76,8.65,-7.05
11-May-2018,161.50,162.30,160.40,161.85,161.499963784542169547,372769,2075,60202180.00,89919,24.12,1.90,0.35
10-May-2018,162.00,163.80,160.30,160.70,161.705751474553822405,419788,2416,67882134.00,105279,25.08,3.50,-1.30
9-May-2018,165.00,165.60,161.55,162.10,163.330835441761160657,475868,2880,77723918.00,199369,41.90,4.05,-2.90
8-May-2018,165.90,167.50,164.80,165.45,166.111742139252622058,644627,3657,107080114.00,181374,28.14,2.70,-0.45
7-May-2018,164.50,165.50,163.65,165.05,164.782160474482630546,430785,2342,70985683.00,143293,33.26,1.85,0.55
4-May-2018,164.00,165.40,163.40,164.10,164.209567358424199788,568600,2585,93369560.00,104837,18.44,2.00,0.10
3-May-2018,162.00,164.45,161.00,163.55,162.928573881255381754,757188,3923,123367561.00,112620,14.87,3.45,1.55
2-May-2018,165.00,166.05,160.60,161.45,162.554192954714523768,1316029,5991,213926032.00,304745,23.16,5.45,-3.55
30-April-2018,163.70,165.50,162.30,164.45,163.968823002132079061,509831,2763,83596389.00,134975,26.47,3.20,0.75
